product_name,monday,max_price,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_avg_3,y_max_3,y_min_3,y_avg_6,y_max_6,y_min_6,y_all_lag_1,y_all_lag_2,y_all_lag_3,y_all_lag_4,y_all_lag_5,y_all_lag_6,y_all_avg_3,y_all_max_3,y_all_min_3,y_all_avg_6,y_all_max_6,y_all_min_6
product_52,29/10/18,193900,22,22,18,31,27,29,28,23.666666666666668,31,18,25.833333333333332,31,18,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_52,05/11/18,176300,17,22,22,18,31,27,29,20.666666666666668,22,18,24.833333333333332,31,18,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_52,12/11/18,160300,29,17,22,22,18,31,27,20.333333333333332,22,17,22.833333333333332,31,17,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_52,19/11/18,176300,15,29,17,22,22,18,31,22.666666666666668,29,17,23.166666666666668,31,17,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_52,26/11/18,176300,19,15,29,17,22,22,18,20.333333333333332,29,15,20.5,29,15,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_52,03/12/18,176300,17,19,15,29,17,22,22,21,29,15,20.666666666666668,29,15,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_52,10/12/18,176300,28,17,19,15,29,17,22,17,19,15,19.833333333333332,29,15,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_52,17/12/18,176300,22,28,17,19,15,29,17,21.333333333333332,28,17,20.833333333333332,29,15,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_53,30/04/18,30900,15,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,86.33333333333333,259,0,43.166666666666664,259,0
product_53,07/05/18,30900,20,15,0,0,0,0,0,5,15,0,2.5,15,0,2167,259,0,0,0,0,808.6666666666666,2167,0,404.3333333333333,2167,0
product_53,14/05/18,30900,16,20,15,0,0,0,0,11.666666666666666,20,0,5.833333333333333,20,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_53,21/05/18,30900,18,16,20,15,0,0,0,17,20,15,8.5,20,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_53,28/05/18,44900,19,18,16,20,15,0,0,18,20,16,11.5,20,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_53,04/06/18,30900,18,19,18,16,20,15,0,17.666666666666668,19,16,14.666666666666666,20,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_53,11/06/18,44900,19,18,19,18,16,20,15,18.333333333333332,19,18,17.666666666666668,20,15,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_53,18/06/18,44900,30,19,18,19,18,16,20,18.666666666666668,19,18,18.333333333333332,20,16,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_53,25/06/18,37200,19,30,19,18,19,18,16,22.333333333333332,30,18,20,30,16,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_53,02/07/18,30900,20,19,30,19,18,19,18,22.666666666666668,30,19,20.5,30,18,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_53,09/07/18,30900,24,20,19,30,19,18,19,23,30,19,20.833333333333332,30,18,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_53,16/07/18,44900,26,24,20,19,30,19,18,21,24,19,21.666666666666668,30,18,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_53,23/07/18,33900,19,26,24,20,19,30,19,23.333333333333332,26,20,23,30,19,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_53,30/07/18,37200,32,19,26,24,20,19,30,23,26,19,23,30,19,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_53,06/08/18,33900,22,32,19,26,24,20,19,25.666666666666668,32,19,23.333333333333332,32,19,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_53,13/08/18,44900,26,22,32,19,26,24,20,24.333333333333332,32,19,23.833333333333332,32,19,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_53,20/08/18,44900,26,26,22,32,19,26,24,26.666666666666668,32,22,24.833333333333332,32,19,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_53,27/08/18,44900,24,26,26,22,32,19,26,24.666666666666668,26,22,25.166666666666668,32,19,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_53,03/09/18,30900,22,24,26,26,22,32,19,25.333333333333332,26,24,24.833333333333332,32,19,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_53,10/09/18,30900,17,22,24,26,26,22,32,24,26,22,25.333333333333332,32,22,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_53,17/09/18,30900,18,17,22,24,26,26,22,21,24,17,22.833333333333332,26,17,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_53,24/09/18,30900,35,18,17,22,24,26,26,19,22,17,22.166666666666668,26,17,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_53,01/10/18,30900,24,35,18,17,22,24,26,23.333333333333332,35,17,23.666666666666668,35,17,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_53,08/10/18,30900,21,24,35,18,17,22,24,25.666666666666668,35,18,23.333333333333332,35,17,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_53,15/10/18,30900,20,21,24,35,18,17,22,26.666666666666668,35,21,22.833333333333332,35,17,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_53,22/10/18,30900,22,20,21,24,35,18,17,21.666666666666668,24,20,22.5,35,17,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_53,29/10/18,30900,26,22,20,21,24,35,18,21,22,20,23.333333333333332,35,18,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_53,05/11/18,30900,25,26,22,20,21,24,35,22.666666666666668,26,20,24.666666666666668,35,20,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_53,12/11/18,30900,12,25,26,22,20,21,24,24.333333333333332,26,22,23,26,20,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_53,19/11/18,30900,19,12,25,26,22,20,21,21,26,12,21,26,12,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_53,26/11/18,37200,26,19,12,25,26,22,20,18.666666666666668,25,12,20.666666666666668,26,12,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_53,03/12/18,33900,25,26,19,12,25,26,22,19,26,12,21.666666666666668,26,12,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_53,10/12/18,33900,15,25,26,19,12,25,26,23.333333333333332,26,19,22.166666666666668,26,12,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_53,17/12/18,30900,21,15,25,26,19,12,25,22,26,15,20.333333333333332,26,12,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_54,28/05/18,55100,8,0,0,0,0,0,0,0,0,0,0,0,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_54,04/06/18,50100,9,8,0,0,0,0,0,2.6666666666666665,8,0,1.3333333333333333,8,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_54,11/06/18,50100,16,9,8,0,0,0,0,5.666666666666667,9,0,2.8333333333333335,9,0,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_54,18/06/18,50100,10,16,9,8,0,0,0,11,16,8,5.5,16,0,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_54,25/06/18,55100,18,10,16,9,8,0,0,11.666666666666666,16,9,7.166666666666667,16,0,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_54,02/07/18,45600,13,18,10,16,9,8,0,14.666666666666666,18,10,10.166666666666666,18,0,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_54,09/07/18,50100,11,13,18,10,16,9,8,13.666666666666666,18,10,12.333333333333334,18,8,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_54,16/07/18,50100,15,11,13,18,10,16,9,14,18,11,12.833333333333334,18,9,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_54,23/07/18,50100,16,15,11,13,18,10,16,13,15,11,13.833333333333334,18,10,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_54,30/07/18,55100,17,16,15,11,13,18,10,14,16,11,13.833333333333334,18,10,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_54,06/08/18,55100,9,17,16,15,11,13,18,16,17,15,15,18,11,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_54,13/08/18,55100,14,9,17,16,15,11,13,14,17,9,13.5,17,9,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_54,20/08/18,55100,11,14,9,17,16,15,11,13.333333333333334,17,9,13.666666666666666,17,9,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_54,27/08/18,55100,14,11,14,9,17,16,15,11.333333333333334,14,9,13.666666666666666,17,9,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_54,03/09/18,50100,17,14,11,14,9,17,16,13,14,11,13.5,17,9,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_54,10/09/18,50100,18,17,14,11,14,9,17,14,17,11,13.666666666666666,17,9,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_54,17/09/18,50100,12,18,17,14,11,14,9,16.333333333333332,18,14,13.833333333333334,18,9,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_54,24/09/18,50100,12,12,18,17,14,11,14,15.666666666666666,18,12,14.333333333333334,18,11,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_54,01/10/18,50100,9,12,12,18,17,14,11,14,18,12,14,18,11,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_54,08/10/18,50100,13,9,12,12,18,17,14,11,12,9,13.666666666666666,18,9,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_54,15/10/18,50100,16,13,9,12,12,18,17,11.333333333333334,13,9,13.5,18,9,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_54,22/10/18,50100,20,16,13,9,12,12,18,12.666666666666666,16,9,13.333333333333334,18,9,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_54,29/10/18,55100,10,20,16,13,9,12,12,16.333333333333332,20,13,13.666666666666666,20,9,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_54,05/11/18,55100,13,10,20,16,13,9,12,15.333333333333334,20,10,13.333333333333334,20,9,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_54,12/11/18,55100,15,13,10,20,16,13,9,14.333333333333334,20,10,13.5,20,9,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_54,19/11/18,55100,16,15,13,10,20,16,13,12.666666666666666,15,10,14.5,20,10,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_54,26/11/18,55100,16,16,15,13,10,20,16,14.666666666666666,16,13,15,20,10,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_54,03/12/18,55100,17,16,16,15,13,10,20,15.666666666666666,16,15,15,20,10,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_54,10/12/18,55100,13,17,16,16,15,13,10,16.333333333333332,17,16,14.5,17,10,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_54,17/12/18,55100,14,13,17,16,16,15,13,15.333333333333334,17,13,15,17,13,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_55,30/07/18,47600,9,0,0,0,0,0,0,0,0,0,0,0,0,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_55,06/08/18,47600,23,9,0,0,0,0,0,3,9,0,1.5,9,0,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_55,13/08/18,47600,17,23,9,0,0,0,0,10.666666666666666,23,0,5.333333333333333,23,0,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_55,20/08/18,47600,8,17,23,9,0,0,0,16.333333333333332,23,9,8.166666666666666,23,0,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_55,27/08/18,63200,12,8,17,23,9,0,0,16,23,8,9.5,23,0,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_55,03/09/18,63200,24,12,8,17,23,9,0,12.333333333333334,17,8,11.5,23,0,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_55,10/09/18,63200,15,24,12,8,17,23,9,14.666666666666666,24,8,15.5,24,8,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_55,17/09/18,63200,14,15,24,12,8,17,23,17,24,12,16.5,24,8,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_55,24/09/18,63200,19,14,15,24,12,8,17,17.666666666666668,24,14,15,24,8,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_55,01/10/18,63200,22,19,14,15,24,12,8,16,19,14,15.333333333333334,24,8,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_55,08/10/18,63200,19,22,19,14,15,24,12,18.333333333333332,22,14,17.666666666666668,24,12,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_55,15/10/18,63200,17,19,22,19,14,15,24,20,22,19,18.833333333333332,24,14,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_55,22/10/18,63200,18,17,19,22,19,14,15,19.333333333333332,22,17,17.666666666666668,22,14,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_55,29/10/18,63200,13,18,17,19,22,19,14,18,19,17,18.166666666666668,22,14,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_55,05/11/18,47600,17,13,18,17,19,22,19,16,18,13,18,22,13,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_55,12/11/18,47600,17,17,13,18,17,19,22,16,18,13,17.666666666666668,22,13,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_55,19/11/18,47600,19,17,17,13,18,17,19,15.666666666666666,17,13,16.833333333333332,19,13,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_55,26/11/18,47600,10,19,17,17,13,18,17,17.666666666666668,19,17,16.833333333333332,19,13,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_55,03/12/18,7400,1,10,19,17,17,13,18,15.333333333333334,19,10,15.666666666666666,19,10,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_56,23/04/18,53400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_56,30/04/18,64500,23,1,0,0,0,0,0,0.3333333333333333,1,0,0.16666666666666666,1,0,259,0,0,0,0,0,86.33333333333333,259,0,43.166666666666664,259,0
product_56,07/05/18,64500,17,23,1,0,0,0,0,8,23,0,4,23,0,2167,259,0,0,0,0,808.6666666666666,2167,0,404.3333333333333,2167,0
product_56,14/05/18,64500,15,17,23,1,0,0,0,13.666666666666666,23,1,6.833333333333333,23,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_56,21/05/18,64500,12,15,17,23,1,0,0,18.333333333333332,23,15,9.333333333333334,23,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_56,28/05/18,201300,33,12,15,17,23,1,0,14.666666666666666,17,12,11.333333333333334,23,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_56,04/06/18,221400,37,33,12,15,17,23,1,20,33,12,16.833333333333332,33,1,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_56,11/06/18,201300,27,37,33,12,15,17,23,27.333333333333332,37,12,22.833333333333332,37,12,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_56,18/06/18,201300,41,27,37,33,12,15,17,32.333333333333336,37,27,23.5,37,12,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_56,25/06/18,430900,44,41,27,37,33,12,15,35,41,27,27.5,41,12,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_56,02/07/18,430900,49,44,41,27,37,33,12,37.333333333333336,44,27,32.333333333333336,44,12,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_56,09/07/18,430900,47,49,44,41,27,37,33,44.666666666666664,49,41,38.5,49,27,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_56,16/07/18,430900,57,47,49,44,41,27,37,46.666666666666664,49,44,40.833333333333336,49,27,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_56,23/07/18,430900,46,57,47,49,44,41,27,51,57,47,44.166666666666664,57,27,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_56,30/07/18,1978100,57,46,57,47,49,44,41,50,57,46,47.333333333333336,57,41,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_56,06/08/18,1978100,61,57,46,57,47,49,44,53.333333333333336,57,46,50,57,44,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_56,13/08/18,1978100,52,61,57,46,57,47,49,54.666666666666664,61,46,52.833333333333336,61,46,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_56,20/08/18,1978100,65,52,61,57,46,57,47,56.666666666666664,61,52,53.333333333333336,61,46,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_56,27/08/18,1978100,65,65,52,61,57,46,57,59.333333333333336,65,52,56.333333333333336,65,46,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_56,03/09/18,294500,42,65,65,52,61,57,46,60.666666666666664,65,52,57.666666666666664,65,46,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_56,10/09/18,544900,50,42,65,65,52,61,57,57.333333333333336,65,42,57,65,42,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_56,17/09/18,294500,40,50,42,65,65,52,61,52.333333333333336,65,42,55.833333333333336,65,42,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_56,24/09/18,294500,27,40,50,42,65,65,52,44,50,40,52.333333333333336,65,40,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_56,01/10/18,923000,44,27,40,50,42,65,65,39,50,27,48.166666666666664,65,27,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_56,08/10/18,923000,38,44,27,40,50,42,65,37,44,27,44.666666666666664,65,27,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_56,15/10/18,762900,41,38,44,27,40,50,42,36.333333333333336,44,27,40.166666666666664,50,27,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_56,22/10/18,923000,53,41,38,44,27,40,50,41,44,38,40,50,27,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_56,29/10/18,923000,56,53,41,38,44,27,40,44,53,38,40.5,53,27,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_56,05/11/18,267800,49,56,53,41,38,44,27,50,56,41,43.166666666666664,56,27,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_56,12/11/18,461500,37,49,56,53,41,38,44,52.666666666666664,56,49,46.833333333333336,56,38,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_56,19/11/18,267800,41,37,49,56,53,41,38,47.333333333333336,56,37,45.666666666666664,56,37,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_56,26/11/18,221400,35,41,37,49,56,53,41,42.333333333333336,49,37,46.166666666666664,56,37,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_56,03/12/18,267800,40,35,41,37,49,56,53,37.666666666666664,41,35,45.166666666666664,56,35,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_56,10/12/18,267800,40,40,35,41,37,49,56,38.666666666666664,41,35,43,56,35,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_56,17/12/18,294500,39,40,40,35,41,37,49,38.333333333333336,40,35,40.333333333333336,49,35,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_57,28/05/18,88800,10,0,0,0,0,0,0,0,0,0,0,0,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_57,04/06/18,88800,12,10,0,0,0,0,0,3.3333333333333335,10,0,1.6666666666666667,10,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_57,11/06/18,88800,23,12,10,0,0,0,0,7.333333333333333,12,0,3.6666666666666665,12,0,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_57,18/06/18,88800,17,23,12,10,0,0,0,15,23,10,7.5,23,0,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_57,25/06/18,88800,25,17,23,12,10,0,0,17.333333333333332,23,12,10.333333333333334,23,0,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_57,02/07/18,88800,17,25,17,23,12,10,0,21.666666666666668,25,17,14.5,25,0,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_57,09/07/18,88800,20,17,25,17,23,12,10,19.666666666666668,25,17,17.333333333333332,25,10,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_57,16/07/18,88800,16,20,17,25,17,23,12,20.666666666666668,25,17,19,25,12,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_57,23/07/18,88800,20,16,20,17,25,17,23,17.666666666666668,20,16,19.666666666666668,25,16,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_57,30/07/18,88800,19,20,16,20,17,25,17,18.666666666666668,20,16,19.166666666666668,25,16,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_57,06/08/18,88800,17,19,20,16,20,17,25,18.333333333333332,20,16,19.5,25,16,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_57,13/08/18,88800,22,17,19,20,16,20,17,18.666666666666668,20,17,18.166666666666668,20,16,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_57,20/08/18,88800,13,22,17,19,20,16,20,19.333333333333332,22,17,19,22,16,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_57,27/08/18,88800,24,13,22,17,19,20,16,17.333333333333332,22,13,17.833333333333332,22,13,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_57,03/09/18,88800,17,24,13,22,17,19,20,19.666666666666668,24,13,19.166666666666668,24,13,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_57,10/09/18,80800,24,17,24,13,22,17,19,18,24,13,18.666666666666668,24,13,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_57,17/09/18,88800,19,24,17,24,13,22,17,21.666666666666668,24,17,19.5,24,13,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_57,24/09/18,88800,22,19,24,17,24,13,22,20,24,17,19.833333333333332,24,13,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_57,01/10/18,88800,19,22,19,24,17,24,13,21.666666666666668,24,19,19.833333333333332,24,13,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_57,08/10/18,88800,17,19,22,19,24,17,24,20,22,19,20.833333333333332,24,17,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_57,15/10/18,88800,16,17,19,22,19,24,17,19.333333333333332,22,17,19.666666666666668,24,17,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_57,22/10/18,88800,14,16,17,19,22,19,24,17.333333333333332,19,16,19.5,24,16,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_57,29/10/18,88800,29,14,16,17,19,22,19,15.666666666666666,17,14,17.833333333333332,22,14,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_57,05/11/18,88800,19,29,14,16,17,19,22,19.666666666666668,29,14,19.5,29,14,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_57,12/11/18,88800,22,19,29,14,16,17,19,20.666666666666668,29,14,19,29,14,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_57,19/11/18,88800,17,22,19,29,14,16,17,23.333333333333332,29,19,19.5,29,14,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_57,26/11/18,88800,20,17,22,19,29,14,16,19.333333333333332,22,17,19.5,29,14,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_57,03/12/18,88800,16,20,17,22,19,29,14,19.666666666666668,22,17,20.166666666666668,29,14,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_57,10/12/18,88800,22,16,20,17,22,19,29,17.666666666666668,20,16,20.5,29,16,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
